Price,Adj Close,Close,High,Low,Open,Volume
2010-08-19,7.509941577911377,8.924285888671875,9.052857398986816,8.881428718566895,9.029999732971191,426706000
2010-08-20,7.502727508544922,8.915714263916016,9.068571090698242,8.89285659790039,8.90678596496582,384230000
2010-08-23,7.3873186111450195,8.778571128845215,9.0,8.758929252624512,8.992500305175781,414041600
2010-08-24,7.210901737213135,8.568928718566895,8.678570747375488,8.523214340209961,8.666786193847656,602565600
2010-08-25,7.299860954284668,8.674642562866211,8.713929176330566,8.471428871154785,8.501428604125977,596867600
2010-08-26,7.221418857574463,8.581428527832031,8.776785850524902,8.581428527832031,8.766071319580078,466505200
2010-08-27,7.261692523956299,8.62928581237793,8.664643287658691,8.412857055664062,8.633929252624512,548391200
2010-08-30,7.288141250610352,8.660714149475098,8.776785850524902,8.59571361541748,8.598570823669434,383289200
2010-08-31,7.306172847747803,8.682143211364746,8.734286308288574,8.583929061889648,8.637499809265137,420786800
2010-09-01,7.523465156555176,8.940357208251953,8.980713844299316,8.795714378356934,8.838213920593262,697037600
2010-09-02,7.578761577606201,9.006071090698242,9.006071090698242,8.8774995803833,8.973570823669434,415427600
2010-09-03,7.777124881744385,9.241786003112793,9.242142677307129,9.089285850524902,9.110357284545898,520788800
2010-09-07,7.748271942138672,9.207500457763672,9.268928527832031,9.151785850524902,9.165714263916016,342557600
2010-09-08,7.901846408843994,9.390000343322754,9.442500114440918,9.253570556640625,9.277856826782227,526551200
2010-09-09,7.906354904174805,9.395357131958008,9.518570899963379,9.390000343322754,9.465714454650879,438575200
2010-09-10,7.9165778160095215,9.407500267028809,9.446429252624512,9.335714340209961,9.399642944335938,387542400
2010-09-13,8.025670051574707,9.537142753601074,9.581428527832031,9.491429328918457,9.493571281433105,388780000
2010-09-14,8.056323051452637,9.57357120513916,9.613213539123535,9.482856750488281,9.507499694824219,408150400
2010-09-15,8.12123966217041,9.650713920593262,9.656429290771484,9.565713882446289,9.577500343322754,429368800
2010-09-16,8.31208610534668,9.8774995803833,9.881071090698242,9.625,9.651429176330566,652103200
2010-09-17,8.276021003723145,9.834643363952637,9.927143096923828,9.774286270141602,9.917499542236328,634477200
2010-09-20,8.512249946594238,10.115357398986816,10.135000228881836,9.851785659790039,9.859999656677246,658677600
2010-09-21,8.528478622436523,10.134642601013184,10.262499809265137,10.099642753601074,10.137857437133789,668074400
2010-09-22,8.648094177246094,10.276785850524902,10.28499984741211,10.086071014404297,10.096785545349121,585289600
2010-09-23,8.683253288269043,10.318571090698242,10.455714225769043,10.214285850524902,10.22607135772705,786116800
2010-09-24,8.785439491271973,10.4399995803833,10.483214378356934,10.376786231994629,10.432143211364746,649488000
2010-09-27,8.750578880310059,10.398571014404297,10.526070594787598,10.393214225769043,10.499285697937012,482834800
2010-09-28,8.621341705322266,10.244999885559082,10.420356750488281,9.821429252624512,10.420356750488281,1035042400
2010-09-29,8.63667106628418,10.263214111328125,10.350357055664062,10.214285850524902,10.258213996887207,469644000
2010-09-30,8.527875900268555,10.133929252624512,10.35714340209961,10.04464340209961,10.321429252624512,673391600
2010-10-01,8.490907669067383,10.09000015258789,10.234999656677246,10.048213958740234,10.219642639160156,448142800
2010-10-04,8.374299049377441,9.95142936706543,10.103570938110352,9.920356750488281,10.057143211364746,435302000
2010-10-05,8.683856964111328,10.319286346435547,10.337499618530273,10.0649995803833,10.071429252624512,501967200
2010-10-06,8.69137191772461,10.328213691711426,10.428214073181152,10.187856674194336,10.342499732971191,670868800
2010-10-07,8.69227123260498,10.329285621643066,10.374285697937012,10.246786117553711,10.369285583496094,408399600
2010-10-08,8.838037490844727,10.5024995803833,10.51785659790039,10.35714340209961,10.418213844299316,658403200
2010-10-11,8.876805305480957,10.54857063293457,10.615714073181152,10.521429061889648,10.526429176330566,427753200
2010-10-12,8.972373962402344,10.662142753601074,10.696429252624512,10.446070671081543,10.5503568649292,558544000
2010-10-13,9.020461082458496,10.71928596496582,10.784285545349121,10.70714282989502,10.721428871154785,630092400
2010-10-14,9.085680961608887,10.796786308288574,10.802499771118164,10.728570938110352,10.774642944335938,435296400
2010-10-15,9.459251403808594,11.240714073181152,11.25,10.889642715454102,10.979999542236328,922194000
2010-10-18,9.557230949401855,11.35714340209961,11.39285659790039,11.224642753601074,11.373929023742676,1093010800
2010-10-19,9.301472663879395,11.053214073181152,11.206070899963379,10.71500015258789,10.835714340209961,1232784000
2010-10-20,9.332725524902344,11.090356826782227,11.223214149475098,10.959643363952637,11.035714149475098,721624400
2010-10-21,9.302371978759766,11.054286003112793,11.240714073181152,10.95714282989502,11.15571403503418,551460000
2010-10-22,9.240761756896973,10.981071472167969,11.072856903076172,10.939286231994629,11.038213729858398,372778000
2010-10-25,9.281936645507812,11.029999732971191,11.128570556640625,11.015713691711426,11.038928985595703,392462000
2010-10-26,9.25819206237793,11.001786231994629,11.062143325805664,10.916070938110352,10.959643363952637,392929600
2010-10-27,9.251579284667969,10.993928909301758,11.067856788635254,10.914285659790039,10.987500190734863,399002800
2010-10-28,9.173739433288574,10.901429176330566,11.0,10.746429443359375,10.998213768005371,551051200
2010-10-29,9.045709609985352,10.749285697937012,10.924285888671875,10.745356559753418,10.865357398986816,430511200
2010-11-01,9.14188289642334,10.863571166992188,10.914285659790039,10.79285717010498,10.793571472167969,423889200
2010-11-02,9.297561645507812,11.04857063293457,11.078213691711426,10.964285850524902,10.964285850524902,433930000
2010-11-03,9.400948524475098,11.171428680419922,11.174285888671875,11.018928527832031,11.120356559753418,508348400
2010-11-04,9.56534481048584,11.366786003112793,11.4350004196167,11.251070976257324,11.266071319580078,642488000
2010-11-05,9.531079292297363,11.326070785522461,11.413213729858398,11.3125,11.356785774230957,361253200
2010-11-08,9.575864791870117,11.37928581237793,11.420356750488281,11.312856674194336,11.328571319580078,281758400
2010-11-09,9.499526023864746,11.28857135772705,11.475000381469727,11.23214340209961,11.466071128845215,383544000
2010-11-10,9.558135032653809,11.358214378356934,11.384642601013184,11.198213577270508,11.308570861816406,384227200
2010-11-11,9.516658782958984,11.308929443359375,11.371429443359375,11.223214149475098,11.25,361284000
2010-11-12,9.257590293884277,11.001070976257324,11.303570747375488,10.843929290771484,11.285714149475098,795846800
2010-11-15,9.227837562561035,10.965714454650879,11.090714454650879,10.938214302062988,11.01642894744873,403606000
2010-11-16,9.064038276672363,10.771071434020996,10.985713958740234,10.6899995803833,10.918571472167969,657650000
2010-11-17,9.031282424926758,10.73214340209961,10.856785774230957,10.634285926818848,10.757143020629883,479449600
2010-11-18,9.269614219665527,11.01535701751709,11.059642791748047,10.881786346435547,10.899999618530273,494491200
2010-11-19,9.21851921081543,10.954643249511719,11.014286041259766,10.901429176330566,10.998929023742676,384843200
2010-11-22,9.417781829833984,11.191429138183594,11.191429138183594,10.923929214477539,10.95285701751709,393075200
2010-11-23,9.2786283493042,11.026070594787598,11.133929252624512,10.94857120513916,11.087499618530273,519447600
2010-11-24,9.461060523986816,11.242856979370117,11.264286041259766,11.133929252624512,11.14285659790039,413725200
2010-11-26,9.467065811157227,11.25,11.346428871154785,11.17642879486084,11.204999923706055,237585600
2010-11-29,9.523268699645996,11.31678581237793,11.338570594787598,11.12071418762207,11.26785659790039,445785200
2010-11-30,9.351361274719238,11.112500190734863,11.227143287658691,11.102499961853027,11.197856903076172,501858000
2010-12-01,9.509142875671387,11.300000190734863,11.348214149475098,11.25,11.259642601013184,461750800
2010-12-02,9.561737060546875,11.362500190734863,11.39285659790039,11.246070861816406,11.340356826782227,462837200
2010-12-03,9.540398597717285,11.337142944335938,11.380356788635254,11.297857284545898,11.321785926818848,342092800
2010-12-06,9.621849060058594,11.433929443359375,11.511786460876465,11.372142791748047,11.380000114440918,448481600
2010-12-07,9.563542366027832,11.364643096923828,11.571070671081543,11.361429214477539,11.564286231994629,391454000
2010-12-08,9.647692680358887,11.464642524719238,11.46500015258789,11.325357437133789,11.415356636047363,321935600
2010-12-09,9.610127449035645,11.420000076293945,11.51785659790039,11.393570899963379,11.504643440246582,294151200
2010-12-10,9.634169578552246,11.44857120513916,11.466071128845215,11.378570556640625,11.416070938110352,262511200
2010-12-13,9.667529106140137,11.488213539123535,11.609286308288574,11.464285850524902,11.584643363952637,439815600
2010-12-14,9.626054763793945,11.438928604125977,11.519286155700684,11.39285659790039,11.490357398986816,351008000
2010-12-15,9.628155708312988,11.441429138183594,11.535714149475098,11.399642944335938,11.428570747375488,417312000
2010-12-16,9.654906272888184,11.473214149475098,11.521785736083984,11.432143211364746,11.467499732971191,322030800
2010-12-17,9.635672569274902,11.450357437133789,11.492500305175781,11.436785697937012,11.486785888671875,386929200
2010-12-20,9.683758735656738,11.507499694824219,11.54464340209961,11.365357398986816,11.485713958740234,385610400
2010-12-21,9.743563652038574,11.578571319580078,11.585356712341309,11.501786231994629,11.535714149475098,256354000
2010-12-22,9.772419929504395,11.6128568649292,11.632857322692871,11.555356979370117,11.584285736083984,265921600
2010-12-23,9.725532531738281,11.557143211364746,11.612500190734863,11.541786193847656,11.60714340209961,223157200
2010-12-27,9.757991790771484,11.59571361541748,11.622857093811035,11.482856750488281,11.530357360839844,249816000
2010-12-28,9.781734466552734,11.623929023742676,11.666428565979004,11.609286308288574,11.639642715454102,175924000
2010-12-29,9.776324272155762,11.617500305175781,11.658928871154785,11.610713958740234,11.650713920593262,163139200
2010-12-30,9.727338790893555,11.559286117553711,11.625356674194336,11.537500381469727,11.624285697937012,157494400
2010-12-31,9.694276809692383,11.520000457763672,11.552857398986816,11.475357055664062,11.533928871154785,193508000
2011-01-03,9.904958724975586,11.770357131958008,11.795000076293945,11.601428985595703,11.630000114440918,445138400
2011-01-04,9.95665168762207,11.831786155700684,11.875,11.719642639160156,11.872857093811035,309080800
2011-01-05,10.038100242614746,11.928570747375488,11.940713882446289,11.76785659790039,11.76964282989502,255519600
2011-01-06,10.029984474182129,11.918929100036621,11.973214149475098,11.889286041259766,11.954285621643066,300428800
2011-01-07,10.101811408996582,12.00428581237793,12.012499809265137,11.853570938110352,11.928214073181152,311931200
2011-01-10,10.2920560836792,12.23035717010498,12.258213996887207,12.041786193847656,12.10107135772705,448560000
2011-01-11,10.267711639404297,12.20142936706543,12.319999694824219,12.123929023742676,12.317143440246582,444108000
2011-01-12,10.351262092590332,12.300713539123535,12.301071166992188,12.214285850524902,12.258929252624512,302590400
2011-01-13,10.389129638671875,12.34571361541748,12.380000114440918,12.280357360839844,12.327142715454102,296780400
2011-01-14,10.473283767700195,12.445713996887207,12.445713996887207,12.30142879486084,12.353214263916016,308840000
2011-01-18,10.23796272277832,12.166070938110352,12.312856674194336,11.64285659790039,11.768570899963379,1880998000
2011-01-19,10.183555603027344,12.101428985595703,12.449999809265137,12.031429290771484,12.441070556640625,1135612800
2011-01-20,9.99842643737793,11.881428718566895,12.08214282989502,11.789999961853027,12.01535701751709,764789200
2011-01-21,9.819303512573242,11.668571472167969,11.960000038146973,11.665356636047363,11.920356750488281,754401200
2011-01-24,10.141785621643066,12.051786422729492,12.051786422729492,11.668571472167969,11.673929214477539,574683200
2011-01-25,10.260499000549316,12.192856788635254,12.194286346435547,11.948928833007812,12.011786460876465,546868000
2011-01-26,10.334136009216309,12.280357360839844,12.342857360839844,12.196429252624512,12.248571395874023,506875600
2011-01-27,10.314895629882812,12.257499694824219,12.310357093811035,12.243928909301758,12.277856826782227,285026000
2011-01-28,10.101212501525879,12.003570556640625,12.300000190734863,11.911786079406738,12.291786193847656,592057200
2011-01-31,10.197986602783203,12.118571281433105,12.144286155700684,11.939286231994629,11.992856979370117,377246800
